speciesName	status	fbSpecCode	validName	class	order	family	genus	commonName
Carcharias aethiops	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Carcharias glaucus	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Carcharias gracilis	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Carcharias hirundinaceus	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Carcharias pugae	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Carcharias rondeletii	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Carcharias rondeletti	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Carcharinus glaucus	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Galeus thalassinus	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Glyphis glaucus	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Hypoprion isodus	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Prionace mackiei	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Prionacea glauca	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Squalus adscensionis	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Squalus caeruleus	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Squalus glaucus	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Squalus rondeletii	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Thalassinus rondeletii	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Thalassinus rondelettii	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Thalassorhinus vulpecula	synonym	898	Prionace glauca	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Prionace	Blue shark
Galeus melastomus	accepted name	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Galeus melanostomus	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Pristiurus melanostomus	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Pristiurus melastomus	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Pristiurus souverbiei	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Scyllium artedi	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Scyllium artedii	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Scyllium melanostomum	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Squalus annulatus	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Squalus delarochianus	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Squalus prionurus	synonym	807	Galeus melastomus	Elasmobranchii	Carcharhiniformes	Pentanchidae	Galeus	Blackmouth catshark
Scyliorhinus canicula	accepted name	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Catulus caniculus	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Haploblepharus caniculus	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Sciliorhinus caniculus	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Scyliorhinus canicula albomaculata	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Scyliorhinus caniculus	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Scyliorhinus cannicula	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Scyllium acutidens	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Scyllium canicula	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Scyllium caniculus	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Scyllium catulus	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Scyllium spinacipellitum	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Squalus canicula	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Squalus catulus	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Squalus elegans	synonym	845	Scyliorhinus canicula	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Lesser spotted dogfish
Scyliorhinus stellaris	accepted name	854	Scyliorhinus stellaris	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Nursehound
Scyllium acanthonotum	synonym	854	Scyliorhinus stellaris	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Nursehound
Squalus stellaris	synonym	854	Scyliorhinus stellaris	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	Nursehound
Galeorhinus galeus	accepted name	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Carcharhinus cyrano	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Eugaleus galeus	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeorhinus australis	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeorhinus chilensis	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeorhinus galeo	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeorhinus vitaminicus	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeorhinus zyopterus	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeus australis	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeus canis	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeus chilensis	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeus communis	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeus linnei	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeus molinae	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeus nilssoni	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeus vulgaris	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Galeus zyopterus	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Notogaleus australis	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Notogaleus rhinophanes	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Squalus galeus	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Squalus rhinophanes	synonym	4642	Galeorhinus galeus	Elasmobranchii	Carcharhiniformes	Triakidae	Galeorhinus	Tope shark
Mustelus asterias	accepted name	5938	Mustelus asterias	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Starry smooth-hound
Mustelus plebejus	synonym	5938	Mustelus asterias	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Starry smooth-hound
Mustelus stellatus	synonym	5938	Mustelus asterias	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Starry smooth-hound
Squalus albomaculatus	synonym	5938	Mustelus asterias	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Starry smooth-hound
Squalus edentulus	synonym	5938	Mustelus asterias	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Starry smooth-hound
Squalus hinnulus	synonym	5938	Mustelus asterias	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Starry smooth-hound
Mustelus mustelus	accepted name	4996	Mustelus mustelus	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Smooth-hound
Galeus laevis	synonym	4996	Mustelus mustelus	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Smooth-hound
Mustellus levis	synonym	4996	Mustelus mustelus	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Smooth-hound
Mustelus equestris	synonym	4996	Mustelus mustelus	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Smooth-hound
Mustelus laevis	synonym	4996	Mustelus mustelus	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Smooth-hound
Mustelus vulgaris	synonym	4996	Mustelus mustelus	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Smooth-hound
Squalus mustelus	synonym	4996	Mustelus mustelus	Elasmobranchii	Carcharhiniformes	Triakidae	Mustelus	Smooth-hound
Hexanchus griseus	accepted name	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Hexanchus corinum	synonym	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Hexanchus corinus	synonym	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Hexanchus griseus australis	synonym	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Monopterinus griseus	synonym	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Notidanus griseus	synonym	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Notidanus monge	synonym	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Notidanus vulgaris	synonym	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Squalus griseus	synonym	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Squalus vacca	synonym	637	Hexanchus griseus	Elasmobranchii	Hexanchiformes	Hexanchidae	Hexanchus	Bluntnose sixgill shark
Alopias vulpinus	accepted name	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Alopecias barrae	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Alopecias chilensis	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Alopecias longimana	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Alopecias vulpes	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Alopias caudatus	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Alopias greyi	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Alopias macrourus	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Alopias vulpes	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Carcharias vulpes	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Galeus vulpecula	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Squalus alopecias	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Squalus vulpes	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Squalus vulpinus	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Vulpecula marina	synonym	2535	Alopias vulpinus	Elasmobranchii	Lamniformes	Alopiidae	Alopias	Thresher
Cetorhinus maximus	accepted name	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Cetorhinus blainvillei	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Cetorhinus maccoyi	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Cetorhinus maximus infanuncula	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Cetorhinus maximus normani	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Cetorhinus normani	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Cetorhinus rostratus	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Halsydrus maccoyi	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Halsydrus maximus	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Halsydrus pontoppidiani	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Hannovera aurata	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Polyprosopus macer	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Scoliophis atlanticus	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Selache elephas	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Selache maxima	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Selache maximum	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Selache maximus	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Selachus pennantii	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Squalis gunneri	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Squalis shavianus	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
Squalus cetaceus	synonym	90	Cetorhinus maximus	Elasmobranchii	Lamniformes	Cetorhinidae	Cetorhinus	Basking shark
